datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
10/10/2017,1507590000,15.8,10.8,13.6,15.8,10.8,13.6,11.5,87.51,0.54,,8.33,,0,0,,12.6,234,1014.7,22.2,15,,,0,07:17:03,1507616223,18:18:17,1507655897,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
11/10/2017,1507676400,15.9,11.8,14.3,15.9,11.8,14.3,11.9,85.5,1.89,,16.67,,0,0,35.6,16.9,229.4,1010.7,22.5,14.9,,,0,07:18:45,1507702725,18:16:04,1507742164,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
12/10/2017,1507762800,16.3,8.6,12.1,16.3,7.7,12,8.9,81.62,2.97,,8.33,,0,0,,12.5,239.8,1019.2,12.4,11.3,,,0,07:20:27,1507789227,18:13:52,1507828432,0.75,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
13/10/2017,1507849200,18.2,10.1,15.2,18.2,10.1,15.2,13.4,89.77,0,,0,,0,0,23,14.2,221.4,1021.5,22.9,12.3,,,0,07:22:09,1507875729,18:11:41,1507914701,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
14/10/2017,1507935600,18.7,13.2,16.3,18.7,13.2,16.3,13.8,85.53,0,,0,,0,0,23,11.4,215.2,1023.5,22,11.5,,,0,07:23:51,1507962231,18:09:30,1508000970,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
15/10/2017,1508022000,18.5,9.7,14.2,18.5,9,14.2,12.5,90.5,0.2,,4.17,,0,0,24.2,13.6,187.8,1018.3,9.7,5.1,,,0,07:25:34,1508048734,18:07:21,1508087241,0.91,Rain,Clear conditions throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
16/10/2017,1508108400,21.4,12.3,15.5,21.4,12.3,15.5,12.2,81.92,0.2,,4.17,,0,0,34.8,20,177.3,1015.4,13.6,7.7,,,0,07:27:17,1508135237,18:05:12,1508173512,0.95,Rain,Clear conditions throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
17/10/2017,1508194800,13.2,9.2,11.5,13.2,6.9,11.4,7.9,78.77,0.2,,4.17,,0,0,32.2,15.4,207,1018.5,11.6,10.5,,,0,07:29:01,1508221741,18:03:04,1508259784,0.98,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
18/10/2017,1508281200,14.1,9.9,11.5,14.1,8.2,11.4,10.7,94.09,5.49,,12.5,,0,0,,7.8,98.4,1012.4,25.6,5.4,,,0,07:30:45,1508308245,18:00:57,1508346057,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
19/10/2017,1508367600,16.3,13.2,14.8,16.3,13.2,14.8,14,95.07,0.91,,8.33,,0,0,32.8,16.1,152.4,1004.2,22.9,3.7,,,0,07:32:29,1508394749,17:58:51,1508432331,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
20/10/2017,1508454000,13.8,10.8,12.3,13.8,10.8,12.3,9.5,83.14,4.67,,12.5,,0,0,33.3,18.5,219.8,1003.2,20.7,13.2,,,0,07:34:13,1508481253,17:56:45,1508518605,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
21/10/2017,1508540400,14.3,11.4,12.8,14.3,11.4,12.7,9.7,82.05,1.8,,12.5,,0,0,43.9,23.2,215.6,1001.5,20.3,10.3,,,0,07:35:58,1508567758,17:54:41,1508604881,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
22/10/2017,1508626800,12.3,9,10.4,12.3,5.2,9.1,6,74.95,2,,4.17,,0,0,36.9,19.2,271.7,1011.7,17.4,18.1,,,0,07:37:43,1508654263,17:52:38,1508691158,0.04,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
23/10/2017,1508713200,15.1,9.1,12.3,15.1,7.2,11.8,11.1,92.19,0.23,,4.17,,0,0,,9.4,221.1,1017.5,24.9,11.3,,,0,07:39:28,1508740768,17:50:36,1508777436,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
24/10/2017,1508799600,17.9,13.4,15.6,17.9,13.4,15.6,13.9,89.5,0.8,,16.67,,0,0,28.9,16.6,226.6,1017.4,25.2,14.8,,,0,07:41:14,1508827274,17:48:35,1508863715,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
25/10/2017,1508886000,17.4,9,14.2,17.4,9,14.2,10.6,79.51,0.81,,8.33,,0,0,24.2,14,250.9,1019.8,17.2,14.8,,,0,07:43:00,1508913780,17:46:36,1508949996,0.14,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
26/10/2017,1508972400,14.2,6.7,10.7,14.2,6.7,10.7,10.3,97.31,1.14,,12.5,,0,0,,5.9,232.8,1024.8,22.2,4.4,,,0,07:44:46,1509000286,17:44:37,1509036277,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
27/10/2017,1509058800,13.4,6.3,10.3,13.4,4.9,9.8,7.1,81.61,0,,0,,0,0,,7,269.8,1032.4,6.5,12.7,,,0,07:46:32,1509086792,17:42:40,1509122560,0.23,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
28/10/2017,1509145200,15.3,5.3,10.1,15.3,3.2,9.2,7.9,86.49,0.4,,8.33,,0,0,23,16.2,268.9,1026.3,11.1,13.3,,,0,07:48:18,1509173298,17:40:45,1509208845,0.28,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
29/10/2017,1509231600,13.9,6.3,11.3,13.9,4.5,10.9,6.6,73.38,0.25,,4.17,,0,0,30,14.6,174.5,1022.7,17.4,20.2,,,0,06:50:05,1509259805,16:38:50,1509295130,0.32,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
30/10/2017,1509321600,10.9,2.4,6,10.9,1,5.6,2.8,80.76,0,,0,,0,0,,5.1,280.1,1030.8,6.8,14.1,,,0,06:51:52,1509346312,16:36:57,1509381417,0.37,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
31/10/2017,1509408000,12.3,5.1,8.9,12.3,3.9,8.1,6.3,84.15,0,,0,,0,0,,10.6,241,1026,17.8,13.1,,,0,06:53:39,1509432819,16:35:06,1509467706,0.42,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
01/11/2017,1509494400,14.7,6.6,9.9,14.7,5.7,9.5,7.6,86.31,0,,0,,0,0,,6.2,213.2,1019.5,14.1,9.8,,,0,06:55:25,1509519325,16:33:16,1509553996,0.45,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
02/11/2017,1509580800,11.1,3.3,7.7,11.1,3.3,7.7,6.8,93.92,0.2,,4.17,,0,0,,3.1,269.7,1015.9,15.7,4.4,,,0,06:57:13,1509605833,16:31:28,1509640288,0.48,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
03/11/2017,1509667200,12.7,7.1,9.6,12.7,6.5,9.6,8.2,91.27,0.2,,4.17,,0,0,,5.5,172.4,1014,15.7,3,,,0,06:59:00,1509692340,16:29:41,1509726581,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
04/11/2017,1509753600,12.5,6.1,10.4,12.5,3.7,9.8,9,90.86,9.46,,12.5,,0,0,26.4,11.5,222.9,1004.9,22.2,8.6,,,0,07:00:47,1509778847,16:27:56,1509812876,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
05/11/2017,1509840000,8.6,3.3,5.7,6,0.2,3.1,3,82.6,0.51,,8.33,,0,0,20.8,13.3,290.2,1014,9,14.8,,,0,07:02:34,1509865354,16:26:13,1509899173,0.52,Rain,Clear conditions throughout the day with rain clearing later.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
06/11/2017,1509926400,10.4,-0.5,4.6,10.4,-0.5,3.8,2.5,87.21,0.2,,4.17,,0,0,,7.2,227.2,1024.9,2.9,7.6,,,0,07:04:21,1509951861,16:24:31,1509985471,0.54,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
07/11/2017,1510012800,11.2,5.9,8.8,11.2,2.4,7,6.8,87.56,0.68,,4.17,,0,0,23,11.9,197.6,1018,24,11.5,,,0,07:06:07,1510038367,16:22:51,1510071771,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
08/11/2017,1510099200,8.6,2.6,5.7,6.4,0.4,3.3,3.2,84.35,5.95,,8.33,,0,0,,11.2,309.7,1022.4,16.6,13.7,,,0,07:07:54,1510124874,16:21:14,1510158074,0.62,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
09/11/2017,1510185600,12.7,1,7.2,12.7,0.3,6.8,5.4,89.04,0,,0,,0,0,,8.9,255.1,1023.6,18.8,10.7,,,0,07:09:41,1510211381,16:19:38,1510244378,0.68,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
10/11/2017,1510272000,10.7,7.3,9.1,10.7,4.5,7.5,4.4,73.71,0.44,,8.33,,0,0,34,15,279.6,1019.8,18.4,16.2,,,0,07:11:27,1510297887,16:18:04,1510330684,0.73,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
11/11/2017,1510358400,8.7,6.3,7.3,8,4.2,6,6.2,92.95,8.18,,12.5,,0,0,,8,242.1,1012.3,25,7.7,,,0,07:13:13,1510384393,16:16:32,1510416992,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
12/11/2017,1510444800,7.4,4.5,6.1,6.5,0.7,3.2,2.6,79.44,2.47,,8.33,,0,0,31.1,16.8,306.7,1011.9,17.3,17.2,,,0,07:14:58,1510470898,16:15:02,1510503302,0.84,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
13/11/2017,1510531200,6.3,1.7,3.8,4.4,-1.7,0.9,0.1,76.86,0,,0,,0,0,,12.2,311.8,1025.5,9.6,18.8,,,0,07:16:43,1510557403,16:13:35,1510589615,0.89,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
14/11/2017,1510617600,10.7,3.9,8.1,10.7,1.8,6.7,6.2,88.17,0.6,,12.5,,0,0,,9.3,244.3,1023.7,23.8,12,,,0,07:18:28,1510643908,16:12:09,1510675929,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
15/11/2017,1510704000,11.6,9,10.1,11.6,8.1,9.8,9.3,94.98,0.6,,12.5,,0,0,,7.6,232.2,1024,25.4,5.1,,,0,07:20:12,1510730412,16:10:46,1510762246,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
16/11/2017,1510790400,12.8,4.9,9.6,12.8,3.2,8.8,7.8,88.9,0.6,,12.5,,0,0,18.3,11.7,216.8,1023.1,20.4,9.1,,,0,07:21:55,1510816915,16:09:26,1510848566,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
17/11/2017,1510876800,8.1,-0.4,3.7,7.7,-0.4,3.1,1.2,84.34,0.4,,8.33,,0,0,,5.6,288.1,1029.2,7.6,10.7,,,0,07:23:38,1510903418,16:08:07,1510934887,1,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
18/11/2017,1510963200,7.5,2.9,5.9,5.5,-0.3,3.4,3.9,87.45,3.8,,8.33,,0,0,,10.4,271.5,1023.1,25.2,9.9,,,0,07:25:20,1510989920,16:06:51,1511021211,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
19/11/2017,1511049600,7.6,1.2,4.5,6.1,-1.5,2.8,1.7,82.76,0.8,,8.33,,0,0,,7.4,280.3,1023.2,12.3,14.4,,,0,07:27:01,1511076421,16:05:38,1511107538,0,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
20/11/2017,1511136000,12.5,4.6,9.3,12.5,2.9,8.3,7.8,90.61,1.11,,8.33,,0,0,23,15.2,232.6,1015.7,26.2,11.1,,,0,07:28:42,1511162922,16:04:27,1511193867,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
21/11/2017,1511222400,13,11.1,12,13,11.1,12,9.8,86.56,0.2,,4.17,,0,0,29.7,17.1,240.2,1009.6,25.2,11.9,,,0,07:30:21,1511249421,16:03:18,1511280198,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
22/11/2017,1511308800,14.5,12.5,13.3,14.5,12.5,13.3,9.4,78.05,0.4,,4.17,,0,0,39.1,22.2,214.2,997.6,23.6,12,,,0,07:31:59,1511335919,16:02:13,1511366533,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
23/11/2017,1511395200,14.7,7.5,10.5,14.7,4.5,9,5.8,73.24,7.25,,12.5,,0,0,44.1,24,239.5,996,16.6,15.3,,,0,07:33:36,1511422416,16:01:10,1511452870,0.11,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
24/11/2017,1511481600,6.9,-0.6,4.3,6.9,-0.6,3.7,1.7,83.99,0,,0,,0,0,,7.8,286.2,1010.3,13.1,16.5,,,0,07:35:12,1511508912,16:00:10,1511539210,0.14,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
25/11/2017,1511568000,5.9,-1,2.3,2.1,-2,-0.1,-0.2,83.95,0.2,,4.17,,0,0,24.2,13.8,281.8,1015.8,7.5,14.4,,,0,07:36:47,1511595407,15:59:12,1511625552,0.19,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
26/11/2017,1511654400,6.9,1.7,3.5,6,-2,1.3,0.6,81.42,0.2,,4.17,,0,0,21.9,11.8,263.9,1023.3,4.6,17.8,,,0,07:38:20,1511681900,15:58:18,1511711898,0.24,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
27/11/2017,1511740800,9.4,4,7.5,6.6,1.4,4.3,5.1,84.73,3.97,,12.5,,0,0,31.1,17.9,255.8,1013.5,20,14.8,,,0,07:39:52,1511768392,15:57:26,1511798246,0.29,Rain,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
28/11/2017,1511827200,5.5,2.5,4,2.5,-0.7,1.3,1.3,82.6,0.4,,8.33,,0,0,17.2,11.4,295.4,1008.6,12.9,16.6,,,0,07:41:22,1511854882,15:56:38,1511884598,0.34,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
29/11/2017,1511913600,5.1,1.2,3,1.3,-2.9,-0.6,0.6,83.82,0,,0,,0,0,25.3,11.7,333.7,1010.5,16.8,17.3,,,0,07:42:51,1511941371,15:55:52,1511970952,0.39,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
30/11/2017,1512000000,2.8,-0.6,1.1,-1.6,-5.1,-3.2,-2.7,75.94,0,,0,,0,0,25.3,15.3,321.5,1012.2,11.7,19.9,,,0,07:44:18,1512027858,15:55:10,1512057310,0.43,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
01/12/2017,1512086400,5.9,1.9,3.2,2.2,-2.9,-0.9,0.4,82.26,0.2,,4.17,,0,0,30,13.5,250.8,1020.6,19.3,16.1,,,0,07:45:43,1512114343,15:54:30,1512143670,0.47,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
02/12/2017,1512172800,6,2,3.7,4.3,-0.7,2,1.9,88.14,0.26,,4.17,,0,0,,7.4,283.5,1026.9,23.2,7.5,,,0,07:47:06,1512200826,15:53:54,1512230034,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
03/12/2017,1512259200,9.4,6.1,7.6,8.2,3.9,5.8,6.6,93.49,1.39,,16.67,,0,0,,7.3,303,1026.6,25.9,5.4,,,0,07:48:28,1512287308,15:53:21,1512316401,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
04/12/2017,1512345600,8.9,3,6.3,7.5,0,4.6,4.6,89.07,0.2,,4.17,,0,0,,8.3,293.6,1033,23.5,12.1,,,0,07:49:47,1512373787,15:52:51,1512402771,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
05/12/2017,1512432000,8.3,6.5,7.1,7,4.4,5.1,4.3,82.29,2,,4.17,,0,0,,10.2,261.8,1035.2,29.6,17.2,,,0,07:51:04,1512460264,15:52:24,1512489144,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
06/12/2017,1512518400,10,7.2,8.3,7.5,4.8,6,4.6,77.49,0,,0,,0,0,26.4,16.4,224.2,1027.4,27,18.3,,,0,07:52:19,1512546739,15:52:01,1512575521,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
07/12/2017,1512604800,11.2,4,8.3,11.2,-0.1,5.6,5.7,83.98,8.55,,12.5,,0,0,42.5,17.7,245.2,1010.1,20.4,9.4,,,0,07:53:31,1512633211,15:51:41,1512661901,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
08/12/2017,1512691200,3.5,0.1,1.9,-0.2,-5,-2.9,-1.4,78.56,0,,0,,0,0,32.2,18.7,287,1015,6.7,21.9,,,0,07:54:41,1512719681,15:51:25,1512748285,0.66,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
09/12/2017,1512777600,2.9,-1,0.4,-0.8,-5.7,-3.4,-2.2,83.08,0,,0,,0,0,,12.8,263,1015.3,7.5,17.6,,,0,07:55:49,1512806149,15:51:12,1512834672,0.71,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
10/12/2017,1512864000,0.9,-0.7,0.4,0,-4.7,-2.8,-0.3,94.71,14.44,,12.5,,0,0,,13.4,157.2,983.8,24.2,4.6,,,0,07:56:54,1512892614,15:51:02,1512921062,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
11/12/2017,1512950400,2.3,-1.2,1,-1.8,-5.5,-3.6,-0.5,90.31,17.87,,16.67,,0,0,29.4,16.1,154.2,985.1,20.4,8.3,,,0,07:57:57,1512979077,15:50:56,1513007456,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,0
